"i"	"d"	"f"	"o"	"n"
"4402"	32	6	26	-0.788110406239101	0.035282699416752
"4403"	32	7	9	NA	NA
"4404"	32	7	10	NA	NA
"4405"	32	7	11	NA	NA
"4406"	32	7	12	NA	NA
"4407"	32	7	13	NA	NA
"4408"	32	7	14	NA	NA
"4409"	32	7	15	NA	NA
"4410"	32	7	16	NA	NA
"4411"	32	7	17	NA	NA
"4412"	32	7	18	NA	NA
"4413"	32	7	19	NA	NA
"4414"	32	7	20	NA	NA
"4415"	32	7	21	NA	NA
"4416"	32	7	22	NA	NA
"4417"	32	7	23	NA	NA
"4418"	32	7	24	NA	NA
"4419"	32	7	25	NA	NA
"4420"	32	7	26	NA	NA
"4421"	32	8	9	-0.0357142857142857	0.963492063492064
"4422"	32	8	10	0.0714285714285714	0.906349206349206
"4423"	32	8	11	-0.5	0.266666666666667
"4424"	32	8	12	0.142857142857143	0.782539682539683
"4425"	32	8	13	-0.256135882027708	0.579292369719073
"4426"	32	8	14	0.964285714285714	0.00277777777777778
"4427"	32	8	15	-0.0357142857142857	0.963492063492064
"4428"	32	8	16	0.0714285714285714	0.906349206349206
"4429"	32	8	17	-0.5	0.266666666666667
"4430"	32	8	18	0.607142857142857	0.166666666666667
"4431"	32	8	19	0.642857142857143	0.138888888888889
"4432"	32	8	20	0.642857142857143	0.138888888888889
"4433"	32	8	21	0.642857142857143	0.138888888888889
"4434"	32	8	22	0.178571428571429	0.713095238095238
"4435"	32	8	23	1	0.000396825396825397
"4436"	32	8	24	0.607142857142857	0.166666666666667
"4437"	32	8	25	0.642857142857143	0.138888888888889
"4438"	32	8	26	0.642857142857143	0.138888888888889
"4439"	33	3	6	-0.0303030303030303	0.945709808351989
"4440"	33	3	7	NA	NA
"4441"	33	3	8	-0.36969696969697	0.295604089197812
"4442"	33	3	9	0.284848484848485	0.427359698875701
"4443"	33	3	10	0.284848484848485	0.427359698875701
"4444"	33	3	11	0.236363636363636	0.513898326223936
"4445"	33	3	12	0.490909090909091	0.154442672733181
"4446"	33	3	13	0.454545454545455	0.190932019316111
"4447"	33	3	14	-0.236363636363636	0.513898326223936
"4448"	33	3	15	0.284848484848485	0.427359698875701
"4449"	33	3	16	0.284848484848485	0.427359698875701
"4450"	33	3	17	0.236363636363636	0.513898326223936
"4451"	33	3	18	0.321212121212121	0.367683999158498
"4452"	33	3	19	0.260606060606061	0.469675250206491
"4453"	33	3	20	0.296969696969697	0.406950227375658
"4454"	33	3	21	0.236363636363636	0.513898326223936
"4455"	33	3	22	0.00606060606060606	1
"4456"	33	3	23	-0.321212121212121	0.367683999158498
"4457"	33	3	24	0.321212121212121	0.367683999158498
"4458"	33	3	25	0.260606060606061	0.469675250206491
"4459"	33	3	26	0.296969696969697	0.406950227375658
"4460"	33	3	27	-0.0424242424242424	0.918633282432669
"4461"	33	3	28	-0.371949495543839	0.289888671170853
"4462"	33	3	29	-0.0181818181818182	0.972841176143636
"4463"	33	3	30	0.175757575757576	0.631967363906089
"4464"	33	3	31	NA	NA
"4465"	33	3	32	0.0303030303030303	0.94570980835199
"4466"	33	3	33	0.36969696969697	0.295604089197811
"4467"	33	3	34	NA	NA
"4468"	33	3	35	0.103030303030303	0.785018103976205
"4469"	33	3	36	0.127272727272727	0.732886836413125
"4470"	33	3	37	-0.151515151515151	0.681807643477163
"4471"	33	3	38	-0.284848484848485	0.427359698875701
"4472"	33	4	6	-0.112449847489998	0.757102891042885
"4473"	33	4	7	NA	NA
"4474"	33	4	8	-0.233549683248457	0.516076633781176
"4475"	33	4	9	0.155699788832305	0.667544113114378
"4476"	33	4	10	0.155699788832305	0.667544113114378
"4477"	33	4	11	0.311399577664609	0.38111344254489
"4478"	33	4	12	0.622799155329218	0.0544386961406657
"4479"	33	4	13	0.527649284376143	0.11699832200012
"4480"	33	4	14	-0.0778498944161523	0.830731709159245
"4481"	33	4	15	0.155699788832305	0.667544113114378
"4482"	33	4	16	0.155699788832305	0.667544113114378
"4483"	33	4	17	0.311399577664609	0.38111344254489
"4484"	33	4	18	0.311399577664609	0.38111344254489
"4485"	33	4	19	0.233549683248457	0.516076633781176
"4486"	33	4	20	0.389249472080762	0.266224073069227
"4487"	33	4	21	0.371949495543839	0.289888671170853
"4488"	33	4	22	0.121099835758459	0.738944935073496
"4489"	33	4	23	-0.155699788832305	0.667544113114379
"4490"	33	4	24	0.311399577664609	0.38111344254489
"4491"	33	4	25	0.233549683248457	0.516076633781176
"4492"	33	4	26	0.389249472080762	0.266224073069227
"4493"	33	4	27	-0.121099835758459	0.738944935073495
"4494"	33	4	28	-0.246913580246914	0.491618817347724
"4495"	33	4	29	-0.0432499413423068	0.905567526809327
"4496"	33	4	30	0.00864998826846137	0.981079566375414
"4497"	33	4	31	NA	NA
"4498"	33	4	32	0.103799859221536	0.775368494345854
"4499"	33	4	33	0.103799859221536	0.775368494345854
"4500"	33	4	34	NA	NA
"4501"	33	4	35	-0.0518999296107682	0.886774217724859
"4502"	33	4	36	0.0778498944161523	0.830731709159245
"4503"	33	4	37	-0.0778498944161523	0.830731709159245
"4504"	33	4	38	-0.0778498944161523	0.830731709159245
"4505"	33	5	6	-0.139393939393939	0.707203785571239
"4506"	33	5	7	NA	NA
"4507"	33	5	8	-0.248484848484848	0.491555497342584
"4508"	33	5	9	0.212121212121212	0.559908079271241
"4509"	33	5	10	0.212121212121212	0.559908079271241
"4510"	33	5	11	0.175757575757576	0.631967363906089
"4511"	33	5	12	0.466666666666667	0.178219329270541
"4512"	33	5	13	0.296969696969697	0.406950227375658
"4513"	33	5	14	-0.0909090909090909	0.811416953056796
"4514"	33	5	15	0.212121212121212	0.559908079271241
"4515"	33	5	16	0.212121212121212	0.559908079271241
"4516"	33	5	17	0.175757575757576	0.631967363906089
"4517"	33	5	18	0.296969696969697	0.406950227375658
"4518"	33	5	19	0.212121212121212	0.559908079271241
"4519"	33	5	20	0.224242424242424	0.536688086753551
"4520"	33	5	21	0.490909090909091	0.154442672733181
"4521"	33	5	22	0.284848484848485	0.427359698875701
"4522"	33	5	23	-0.163636363636364	0.656721421523199
"4523"	33	5	24	0.296969696969697	0.406950227375658
"4524"	33	5	25	0.212121212121212	0.559908079271241
"4525"	33	5	26	0.224242424242424	0.536688086753551
"4526"	33	5	27	-0.175757575757576	0.631967363906088
"4527"	33	5	28	-0.544949260913066	0.10331591735411
"4528"	33	5	29	-0.187878787878788	0.607566897460635
"4529"	33	5	30	-0.0303030303030303	0.945709808351989
"4530"	33	5	31	NA	NA
"4531"	33	5	32	-0.0787878787878788	0.83800409458326
"4532"	33	5	33	0.296969696969697	0.406950227375658
"4533"	33	5	34	NA	NA
"4534"	33	5	35	0.115151515151515	0.758833070490857
"4535"	33	5	36	0.115151515151515	0.758833070490857
"4536"	33	5	37	-0.139393939393939	0.707203785571239
"4537"	33	5	38	-0.212121212121212	0.559908079271241
"4538"	33	6	9	0.672727272727273	0.0393814092829061
"4539"	33	6	10	0.672727272727273	0.0393814092829061
"4540"	33	6	11	0.6	0.0731198750392827
"4541"	33	6	12	0.103030303030303	0.785018103976205
"4542"	33	6	13	0.127272727272727	0.732886836413125
"4543"	33	6	14	-0.563636363636364	0.0957915691435819
"4544"	33	6	15	0.672727272727273	0.0393814092829061
"4545"	33	6	16	0.672727272727273	0.0393814092829061
"4546"	33	6	17	0.6	0.0731198750392827
"4547"	33	6	18	0.575757575757576	0.0877680432613642
"4548"	33	6	19	0.575757575757576	0.0877680432613642
"4549"	33	6	20	0.575757575757576	0.0877680432613642
"4550"	33	6	21	0.0303030303030303	0.94570980835199
"4551"	33	6	22	-0.0181818181818182	0.972841176143636
"4552"	33	6	23	-0.490909090909091	0.154442672733181
"4553"	33	6	24	0.575757575757576	0.0877680432613642
"4554"	33	6	25	0.575757575757576	0.0877680432613642
"4555"	33	6	26	0.575757575757576	0.0877680432613642
"4556"	33	7	9	NA	NA
"4557"	33	7	10	NA	NA
"4558"	33	7	11	NA	NA
"4559"	33	7	12	NA	NA
"4560"	33	7	13	NA	NA
"4561"	33	7	14	NA	NA
"4562"	33	7	15	NA	NA
"4563"	33	7	16	NA	NA
"4564"	33	7	17	NA	NA
"4565"	33	7	18	NA	NA
"4566"	33	7	19	NA	NA
"4567"	33	7	20	NA	NA
"4568"	33	7	21	NA	NA
"4569"	33	7	22	NA	NA
"4570"	33	7	23	NA	NA
"4571"	33	7	24	NA	NA
"4572"	33	7	25	NA	NA
"4573"	33	7	26	NA	NA
"4574"	33	8	9	-0.272727272727273	0.448272158936988
"4575"	33	8	10	-0.272727272727273	0.448272158936988
"4576"	33	8	11	-0.0787878787878788	0.83800409458326
"4577"	33	8	12	-0.139393939393939	0.707203785571239
"4578"	33	8	13	-0.272727272727273	0.448272158936988
"4579"	33	8	14	0.721212121212121	0.0241945875284697
"4580"	33	8	15	-0.272727272727273	0.448272158936988
"4581"	33	8	16	-0.272727272727273	0.448272158936988
"4582"	33	8	17	-0.0787878787878788	0.83800409458326
"4583"	33	8	18	-0.187878787878788	0.607566897460635
"4584"	33	8	19	-0.236363636363636	0.513898326223936
"4585"	33	8	20	-0.175757575757576	0.631967363906088
"4586"	33	8	21	0.284848484848485	0.427359698875701
"4587"	33	8	22	0.284848484848485	0.427359698875701
"4588"	33	8	23	0.76969696969697	0.0136717821032753
"4589"	33	8	24	-0.187878787878788	0.607566897460635
"4590"	33	8	25	-0.236363636363636	0.513898326223936
"4591"	33	8	26	-0.175757575757576	0.631967363906088
"4592"	34	3	6	-0.25	0.520634920634921
"4593"	34	3	7	NA	NA
"4594"	34	3	8	0.416666666666667	0.269582231040564
"4595"	34	3	9	-0.1	0.809981261022928
"4596"	34	3	10	-0.116666666666667	0.775628306878307
"4597"	34	3	11	-0.166666666666667	0.677744708994709
"4598"	34	3	12	0.183333333333333	0.643639770723104
"4599"	34	3	13	0.183333333333333	0.643639770723104
"4600"	34	3	14	0.366666666666667	0.336259920634921
"4601"	34	3	15	-0.1	0.809981261022928
"4602"	34	3	16	-0.116666666666667	0.775628306878307
"4603"	34	3	17	-0.166666666666667	0.677744708994709
"4604"	34	3	18	-0.266666666666667	0.493331128747795
"4605"	34	3	19	-0.283333333333333	0.462990520282187
"4606"	34	3	20	-0.25	0.520634920634921
"4607"	34	3	21	-0.0333333333333333	0.948390652557319
"4608"	34	3	22	-0.1	0.809981261022928
"4609"	34	3	23	0.333333333333333	0.385322971781305
"4610"	34	3	24	-0.266666666666667	0.493331128747795
"4611"	34	3	25	-0.283333333333333	0.462990520282187
"4612"	34	3	26	-0.25	0.520634920634921
"4613"	34	3	27	-0.15	0.708068783068783
"4614"	34	3	28	-0.116666666666667	0.775628306878307
"4615"	34	3	29	0.0833333333333333	0.843182319223986
"4616"	34	3	30	-0.0333333333333333	0.948390652557319
"4617"	34	3	31	NA	NA
"4618"	34	3	32	0.05	0.911618165784832
"4619"	34	3	33	0.216666666666667	0.580941358024691
"4620"	34	3	34	NA	NA
"4621"	34	3	35	-0.0333333333333333	0.948390652557319
"4622"	34	3	36	-0.383333333333333	0.3125
"4623"	34	3	37	0.0333333333333333	0.948390652557319
"4624"	34	3	38	0.266666666666667	0.493331128747795
"4625"	34	4	6	-0.643595902934838	0.0614393689103354
"4626"	34	4	7	NA	NA
"4627"	34	4	8	0.514876722347871	0.156073103370233
"4628"	34	4	9	-0.158423606876268	0.683936144639681
"4629"	34	4	10	-0.198029508595335	0.609529772569205
"4630"	34	4	11	-0.297044262893002	0.43761351740792
"4631"	34	4	12	0.544581148637171	0.129510110224891
"4632"	34	4	13	0.653497378364605	0.0562850606079014
"4633"	34	4	14	0.564384099496704	0.113407239428751
"4634"	34	4	15	-0.158423606876268	0.683936144639681
"4635"	34	4	16	-0.198029508595335	0.609529772569205
"4636"	34	4	17	-0.297044262893002	0.43761351740792
"4637"	34	4	18	0.42576344347997	0.253213519350046
"4638"	34	4	19	0.42576344347997	0.253213519350046
"4639"	34	4	20	0.287142787463236	0.453753297696265
"4640"	34	4	21	0.217832459454868	0.573410348267219
"4641"	34	4	22	0.217832459454868	0.573410348267219
"4642"	34	4	23	0.584187050356238	0.0985721580760172
"4643"	34	4	24	0.42576344347997	0.253213519350046
"4644"	34	4	25	0.42576344347997	0.253213519350046
"4645"	34	4	26	0.287142787463236	0.453753297696265
"4646"	34	4	27	0.386157541760903	0.304640591719336
"4647"	34	4	28	0.316847213752536	0.406114641794079
"4648"	34	4	29	0.108916229727434	0.780299430743477
"4649"	34	4	30	0.0297044262893002	0.939531117124233
"4650"	34	4	31	NA	NA
"4651"	34	4	32	0.118817705157201	0.760776185487313
"4652"	34	4	33	-0.0495073771488337	0.899350168233861
"4653"	34	4	34	NA	NA
"4654"	34	4	35	0.0198029508595335	0.959670941193312
"4655"	34	4	36	-0.346551640041836	0.360904074566633
"4656"	34	4	37	0.138620656016734	0.722087328243205
"4657"	34	4	38	0.45546786976927	0.217938285539025
"4658"	34	5	6	-0.566666666666667	0.120574294532628
"4659"	34	5	7	NA	NA
"4660"	34	5	8	0.616666666666667	0.0857253086419753
"4661"	34	5	9	-0.233333333333333	0.551708553791887
"4662"	34	5	10	-0.2	0.613403880070547
"4663"	34	5	11	-0.45	0.229817019400353
"4664"	34	5	12	0.366666666666667	0.336259920634921
"4665"	34	5	13	0.366666666666667	0.336259920634921
"4666"	34	5	14	0.7	0.0432539682539683
"4667"	34	5	15	-0.233333333333333	0.551708553791887
"4668"	34	5	16	-0.2	0.613403880070547
"4669"	34	5	17	-0.45	0.229817019400353
"4670"	34	5	18	-0.116666666666667	0.775628306878307
"4671"	34	5	19	-0.1	0.809981261022928
"4672"	34	5	20	-0.166666666666667	0.677744708994709
"4673"	34	5	21	0.233333333333333	0.551708553791887
"4674"	34	5	22	0.2	0.613403880070547
"4675"	34	5	23	0.666666666666667	0.0588899911816579
"4676"	34	5	24	-0.116666666666667	0.775628306878307
"4677"	34	5	25	-0.1	0.809981261022928
"4678"	34	5	26	-0.166666666666667	0.677744708994709
"4679"	34	5	27	0.0833333333333333	0.843182319223986
"4680"	34	5	28	0.0666666666666667	0.880092592592593
"4681"	34	5	29	0.0166666666666667	0.981569664902998
"4682"	34	5	30	-0.0333333333333333	0.948390652557319
"4683"	34	5	31	NA	NA
"4684"	34	5	32	0.05	0.911618165784832
"4685"	34	5	33	0.05	0.911618165784832
"4686"	34	5	34	NA	NA
"4687"	34	5	35	-0.183333333333333	0.643639770723104
"4688"	34	5	36	-0.583333333333333	0.107997134038801
"4689"	34	5	37	0.0666666666666667	0.880092592592593
"4690"	34	5	38	0.45	0.229817019400353
"4691"	34	6	9	0.466666666666667	0.212522045855379
"4692"	34	6	10	0.433333333333333	0.249917328042328
"4693"	34	6	11	0.4	0.291192680776014
"4694"	34	6	12	-0.25	0.520634920634921
"4695"	34	6	13	-0.116666666666667	0.775628306878307
"4696"	34	6	14	-0.416666666666667	0.269582231040564
"4697"	34	6	15	0.466666666666667	0.212522045855379
"4698"	34	6	16	0.433333333333333	0.249917328042328
"4699"	34	6	17	0.4	0.291192680776014
"4700"	34	6	18	-0.383333333333333	0.3125
"4701"	34	6	19	-0.466666666666667	0.212522045855379
"4702"	34	6	20	-0.2	0.613403880070547
"4703"	34	6	21	-0.333333333333333	0.385322971781305
"4704"	34	6	22	-0.383333333333333	0.3125
"4705"	34	6	23	-0.466666666666667	0.212522045855379
"4706"	34	6	24	-0.383333333333333	0.3125
"4707"	34	6	25	-0.466666666666667	0.212522045855379
"4708"	34	6	26	-0.2	0.613403880070547
"4709"	34	7	9	NA	NA
"4710"	34	7	10	NA	NA
"4711"	34	7	11	NA	NA
"4712"	34	7	12	NA	NA
"4713"	34	7	13	NA	NA
"4714"	34	7	14	NA	NA
"4715"	34	7	15	NA	NA
"4716"	34	7	16	NA	NA
"4717"	34	7	17	NA	NA
"4718"	34	7	18	NA	NA
"4719"	34	7	19	NA	NA
"4720"	34	7	20	NA	NA
"4721"	34	7	21	NA	NA
"4722"	34	7	22	NA	NA
"4723"	34	7	23	NA	NA
"4724"	34	7	24	NA	NA
"4725"	34	7	25	NA	NA
"4726"	34	7	26	NA	NA
"4727"	34	8	9	0.183333333333333	0.643639770723104
"4728"	34	8	10	0.233333333333333	0.551708553791887
"4729"	34	8	11	-0.666666666666667	0.0588899911816579
"4730"	34	8	12	0.366666666666667	0.336259920634921
"4731"	34	8	13	0.633333333333333	0.0760361552028219
"4732"	34	8	14	0.883333333333333	0.00307539682539683
"4733"	34	8	15	0.183333333333333	0.643639770723104
"4734"	34	8	16	0.233333333333333	0.551708553791887
"4735"	34	8	17	-0.666666666666667	0.0588899911816579
"4736"	34	8	18	-0.233333333333333	0.551708553791887
"4737"	34	8	19	-0.25	0.520634920634921
"4738"	34	8	20	-0.316666666666667	0.410080467372134
"4739"	34	8	21	0.2	0.613403880070547
"4740"	34	8	22	0.133333333333333	0.743540564373898
"4741"	34	8	23	0.916666666666667	0.00131172839506173
"4742"	34	8	24	-0.233333333333333	0.551708553791887
"4743"	34	8	25	-0.25	0.520634920634921
"4744"	34	8	26	-0.316666666666667	0.410080467372134
"4745"	35	3	6	0.269165697521162	0.13630256642106
"4746"	35	3	7	NA	NA
"4747"	35	3	8	0.0100815691010898	0.956327866296024
"4748"	35	3	9	0.093841642228739	0.608175895921872
"4749"	35	3	10	-0.0157624633431085	0.932146113773412
"4750"	35	3	11	0.124266862170088	0.496464807933814
"4751"	35	3	12	0.124633431085044	0.495186291676217
"4752"	35	3	13	0.0526171071321604	0.774875650271242
"4753"	35	3	14	0.0362903225806452	0.843534399643032
"4754"	35	3	15	0.093841642228739	0.608175895921872
"4755"	35	3	16	-0.0157624633431085	0.932146113773412
"4756"	35	3	17	0.124266862170088	0.496464807933814
"4757"	35	3	18	0.0989736070381232	0.588597096489328
"4758"	35	3	19	0.140029325513196	0.443052533285024
"4759"	35	3	20	0.122067448680352	0.504171344044717
"4760"	35	3	21	-0.0278592375366569	0.879761032195786
"4761"	35	3	22	0.0828445747800586	0.651039021946971
"4762"	35	3	23	0.0117302052785924	0.94968193547076
"4763"	35	3	24	0.0989736070381232	0.588597096489328
"4764"	35	3	25	0.140029325513196	0.443052533285024
"4765"	35	3	26	0.122067448680352	0.504171344044717
"4766"	35	3	27	-0.13782991202346	0.450309783151595
"4767"	35	3	28	0.00404262241993223	0.982480879634173
"4768"	35	3	29	-0.0373900293255132	0.838830968625095
"4769"	35	3	30	0.107038123167155	0.558411107657017
"4770"	35	3	31	NA	NA
"4771"	35	3	32	0.105205278592375	0.565207542963476
"4772"	35	3	33	0.331011730205279	0.0647586137491635
"4773"	35	3	34	0.311596697996306	0.0825557729942009
"4774"	35	3	35	0.224706744868035	0.215433785919873
"4775"	35	3	36	0.071487489989546	0.697421726277284
"4776"	35	3	37	-0.155425219941349	0.394090843104833
"4777"	35	3	38	-0.221041055718475	0.223166118685763
"4778"	35	4	6	0.23745905479644	0.190656807114592
"4779"	35	4	7	NA	NA
"4780"	35	4	8	0.159444348268293	0.383391712495485
"4781"	35	4	9	0.0580448067099267	0.752341492847128
"4782"	35	4	10	-0.0158655805007133	0.931320322113746
"4783"	35	4	11	0.0301832994891619	0.869741764495786
"4784"	35	4	12	0.102932790565603	0.575068878506235
"4785"	35	4	13	0.0419972912839156	0.819474422834273
"4786"	35	4	14	0.191934827520824	0.292628120750613
"4787"	35	4	15	0.0580448067099267	0.752341492847128
"4788"	35	4	16	-0.0158655805007133	0.931320322113746
"4789"	35	4	17	0.0301832994891619	0.869741764495786
"4790"	35	4	18	0.165234216434258	0.366126948172195
"4791"	35	4	19	0.220183300119655	0.225926511440713
"4792"	35	4	20	-0.0119959267200515	0.948045345686554
"4793"	35	4	21	-0.0472097761240737	0.797505656911682
"4794"	35	4	22	0.123054990225045	0.502242074242155
"4795"	35	4	23	0.184582485337567	0.311854956607845
"4796"	35	4	24	0.165234216434258	0.366126948172195
"4797"	35	4	25	0.220183300119655	0.225926511440713
"4798"	35	4	26	-0.0119959267200515	0.948045345686554
"4799"	35	4	27	-0.244949084315891	0.176630652205626
"4800"	35	4	28	-0.130160586190228	0.477682736176072
"4801"	35	4	29	-0.184969450715633	0.310823765206015
"4802"	35	4	30	0.0410183300750149	0.823615971685035
"4803"	35	4	31	NA	NA
"4804"	35	4	32	0.0692668026738459	0.706399696046643
"4805"	35	4	33	0.237209776754567	0.19113661089468
"4806"	35	4	34	0.276528782953154	0.125498141678803
"4807"	35	4	35	0.129246436274104	0.480806968787629
"4808"	35	4	36	-0.0419895917162858	0.819506977791068
"4809"	35	4	37	-0.110672098126927	0.546505488376617
"4810"	35	4	38	-0.131181263164434	0.474206924210028
"4811"	35	5	6	0.272037308803394	0.132010644191064
"4812"	35	5	7	NA	NA
"4813"	35	5	8	-0.214462469968638	0.238521107030524
"4814"	35	5	9	0.247800586510264	0.170974318121641
"4815"	35	5	10	0.148460410557185	0.415837487268828
"4816"	35	5	11	0.348973607038123	0.050922320736815
"4817"	35	5	12	0.296187683284457	0.0999328110440839
"4818"	35	5	13	0.220551846271739	0.225130898402483
"4819"	35	5	14	-0.169721407624633	0.351584868872068
"4820"	35	5	15	0.247800586510264	0.170974318121641
"4821"	35	5	16	0.148460410557185	0.415837487268828
"4822"	35	5	17	0.348973607038123	0.050922320736815
"4823"	35	5	18	0.142961876832845	0.433477114434309
"4824"	35	5	19	0.146994134897361	0.420501033182322
"4825"	35	5	20	0.337609970674487	0.0593659729776877
"4826"	35	5	21	0.152859237536657	0.402024504268996
"4827"	35	5	22	0.23717008797654	0.190538940477363
"4828"	35	5	23	-0.214076246334311	0.238378871988188
"4829"	35	5	24	0.142961876832845	0.433477114434309
"4830"	35	5	25	0.146994134897361	0.420501033182322
"4831"	35	5	26	0.337609970674487	0.0593659729776877
"4832"	35	5	27	0.062683284457478	0.732492050554697
"4833"	35	5	28	0.131587359768794	0.472827680384995
"4834"	35	5	29	0.172287390029326	0.344263222035412
"4835"	35	5	30	0.167155425219941	0.359000655720174
"4836"	35	5	31	NA	NA
"4837"	35	5	32	0.120967741935484	0.508047262209314
"4838"	35	5	33	0.485703812316716	0.00530772606975282
"4839"	35	5	34	0.471371338964249	0.00646363159141983
"4840"	35	5	35	0.411656891495601	0.0199840317676191
"4841"	35	5	36	0.231142884299532	0.203074912348739
"4842"	35	5	37	-0.215175953079179	0.235931211929477
"4843"	35	5	38	-0.322214076246334	0.0725444030653988
"4844"	35	6	9	0.0892113905013241	0.627287874501905
"4845"	35	6	10	0.145686412385209	0.426266598648331
"4846"	35	6	11	0.0857654569626463	0.640699043698258
"4847"	35	6	12	0.258062133896534	0.153861067819472
"4848"	35	6	13	0.220121670237568	0.226059742902665
"4849"	35	6	14	0.0174211084455375	0.924604883173419
"4850"	35	6	15	0.0892113905013241	0.627287874501905
"4851"	35	6	16	0.145686412385209	0.426266598648331
"4852"	35	6	17	0.0857654569626463	0.640699043698258
"4853"	35	6	18	-0.101463598638845	0.580565835569703
"4854"	35	6	19	-0.0103378006160333	0.955218995520336
"4855"	35	6	20	0.0095720376074382	0.958533157660609
"4856"	35	6	21	-0.158512942779177	0.386212531913656
"4857"	35	6	22	-0.0424998469770256	0.81735018103063
"4858"	35	6	23	-0.125010811153143	0.495419541796979
"4859"	35	6	24	-0.101463598638845	0.580565835569703
"4860"	35	6	25	-0.0103378006160333	0.955218995520336
"4861"	35	6	26	0.0095720376074382	0.958533157660609
"4862"	35	7	9	NA	NA
"4863"	35	7	10	NA	NA
"4864"	35	7	11	NA	NA
"4865"	35	7	12	NA	NA
"4866"	35	7	13	NA	NA
"4867"	35	7	14	NA	NA
"4868"	35	7	15	NA	NA
"4869"	35	7	16	NA	NA
"4870"	35	7	17	NA	NA
"4871"	35	7	18	NA	NA
"4872"	35	7	19	NA	NA
"4873"	35	7	20	NA	NA
"4874"	35	7	21	NA	NA
"4875"	35	7	22	NA	NA
"4876"	35	7	23	NA	NA
"4877"	35	7	24	NA	NA
"4878"	35	7	25	NA	NA
"4879"	35	7	26	NA	NA
"4880"	35	8	9	-0.375400973073308	0.0342404654765643
"4881"	35	8	10	-0.333058382848731	0.0625066953553239
"4882"	35	8	11	-0.785262582346706	1.02519883937064e-07
"4883"	35	8	12	-0.488497848261898	0.0045578834470455
"4884"	35	8	13	-0.397873127333214	0.0241217827997718
"4885"	35	8	14	0.834937222826621	2.82775573587745e-09
"4886"	35	8	15	-0.375400973073308	0.0342404654765643
"4887"	35	8	16	-0.333058382848731	0.0625066953553239
"4888"	35	8	17	-0.785262582346706	1.02519883937064e-07
