	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
169	MELA.LivnatJerby-Arnon2018.sce.rds	30	0.399580905	0.546590153	2.397485429	-0.627288285	-0.627288285	-3.763729708	0.314893959	0.218024681	1.889363757	-0.306264907	-0.345631195	-1.837589442	20.1532134	13.95357961	120.9192804	0.327193079	0.265156946	1.963158472	-0.196615725	-0.484332047	-1.179694352	29.12018401	23.59896817	174.721104	0.899097227	1.337337667	46.7530558	-0.263751065	-0.38659	-13.7150554	0.528601382	0.582947304	27.48727187	0.3	0.722222222	8.666666667	3.812509249	4.283009467	22.87505549	0	0	0	0.314893959	0.218024681	1.889363757	-0.306264907	-0.345631195	-1.837589442	20.1532134	13.95357961	120.9192804	0.327193079	0.265156946	1.963158472	-0.196615725	-0.484332047	-1.179694352	29.12018401	23.59896817	174.721104	5.60411063	7.247525076	291.4137528	0.300341162	0	15.61774041	3.865090184	4.046813314	200.9846896	0.3	0.722222222	8.666666667
170	MELA.LivnatJerby-Arnon2018.sce.rds	30	0.199582449	-0.39997343	1.596659589	-0.627288285	-0.627288285	-5.018306278	0.059067221	-0.01281993	0.472537765	-0.33174624	-0.281324247	-2.653969919	3.780302118	-0.820475516	30.24241695	0.096896696	0.057630542	0.77517357	-0.473999043	-0.486063495	-3.791992341	8.623805971	5.129118246	68.99044777	-0.59532064	-0.59532064	-13.09705409	0.834645935	-0.38659	18.36221058	-0.117866981	-0.627288285	-2.593073572	0.2	0.35483871	2.75	3.172418109	1.25355127	25.37934487	0	0	0	0.059067221	-0.01281993	0.472537765	-0.33174624	-0.281324247	-2.653969919	3.780302118	-0.820475516	30.24241695	0.096896696	0.057630542	0.77517357	-0.473999043	-0.486063495	-3.791992341	8.623805971	5.129118246	68.99044777	0	0	0	2.98592153	0	65.69027366	1.703414555	0	37.47512021	0.2	0.35483871	2.75
171	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.762880771	-0.791649401	-2.288642314	-0.627288285	-0.627288285	-1.881864854	0.373788887	0.236607826	1.121366662	-0.236989912	-0.198621083	-0.710969737	23.92248879	15.14290086	71.76746637	0.04635951	0.188067933	0.13907853	-0.602431719	-0.548957444	-1.807295157	4.125996379	16.73804603	12.37798914	1.045511062	1.464993213	6.27306637	-0.277633799	-0.38659	-1.665802797	0.663601177	0.592518154	3.981607064	0.230769231	0.315789474	2	0.092073436	0	0.276220309	0	0	0	0.373788887	0.236607826	1.121366662	-0.236989912	-0.198621083	-0.710969737	23.92248879	15.14290086	71.76746637	0.04635951	0.188067933	0.13907853	-0.602431719	-0.548957444	-1.807295157	4.125996379	16.73804603	12.37798914	6.153166785	7.726237097	36.91900071	0.266397881	0	1.598387285	4.316505573	4.078816542	25.89903344	0.230769231	0.315789474	2
172	MELA.LivnatJerby-Arnon2018.sce.rds	30	0.541240123	0.519982255	3.247440738	-0.627288285	-0.627288285	-3.763729708	0.012909388	0.008616531	0.077456329	-0.364675055	-0.349582185	-2.188050331	0.826200844	0.551457973	4.957205064	-0.022826056	-0.077380593	-0.136956337	-0.53381879	-0.52852031	-3.202912741	-2.031518994	-6.886872783	-12.18911397	0.713836738	1.098920791	18.55975518	-0.139286794	-0.38659	-3.621456648	0.253388127	-0.627288285	6.588091297	0.315789474	0.577777778	4.333333333	4.2658868	4.19785141	25.5953208	0	0	0	0.012909388	0.008616531	0.077456329	-0.364675055	-0.349582185	-2.188050331	0.826200844	0.551457973	4.957205064	-0.022826056	-0.077380593	-0.136956337	-0.53381879	-0.52852031	-3.202912741	-2.031518994	-6.886872783	-12.18911397	4.909378387	6.35345483	127.6438381	0.604656271	0	15.72106305	2.944825835	0	76.56547171	0.315789474	0.577777778	4.333333333
173	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.109209617	-0.712239	-0.436838468	-0.627288285	-0.627288285	-2.509153139	0.499325972	0.674353513	1.997303888	-0.230257128	-0.194926975	-0.92102851	31.9568622	43.15862484	127.8274488	0.115449312	0.123284666	0.461797248	-0.548260959	-0.558505407	-2.193043837	10.27498878	10.97233528	41.0999551	1.327435958	1.787980975	62.38949001	0.143281405	-0.38659	6.734226037	0.02907428	-0.627288285	1.366491163	0.285714286	0.770491803	11.75	2.184135155	0.254151434	8.736540621	0	0	0	0.499325972	0.674353513	1.997303888	-0.230257128	-0.194926975	-0.92102851	31.9568622	43.15862484	127.8274488	0.115449312	0.123284666	0.461797248	-0.548260959	-0.558505407	-2.193043837	10.27498878	10.97233528	41.0999551	7.210393375	8.937450634	338.8884886	1.295535441	0	60.89016575	2.194760087	0	103.1537241	0.285714286	0.770491803	11.75
174	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.239256532	-0.791649401	-2.87107838	-0.627288285	-0.627288285	-7.527459416	0.336932531	0.380082399	4.043190378	-0.273609752	-0.253473758	-3.283317025	21.56368202	24.32527355	258.7641842	-0.01136932	0.058842224	-0.136431841	-0.585597578	-0.553577942	-7.027170933	-1.011869485	5.236957907	-12.14243382	0.005705636	-0.59532064	0.245342351	-0.048887307	-0.38659	-2.102154186	-0.198722488	-0.627288285	-8.545067001	0.235294118	0.457446809	3.583333333	1.767922553	0	21.21507064	0	0	0	0.336932531	0.380082399	4.043190378	-0.273609752	-0.253473758	-3.283317025	21.56368202	24.32527355	258.7641842	-0.01136932	0.058842224	-0.136431841	-0.585597578	-0.553577942	-7.027170933	-1.011869485	5.236957907	-12.14243382	2.253866083	0	96.91624157	0.825682994	0	35.50436872	1.433048067	0	61.62106687	0.235294118	0.457446809	3.583333333
175	MELA.LivnatJerby-Arnon2018.sce.rds	30	1.634978903	1.634978903	3.269957806	-0.627288285	-0.627288285	-1.254576569	-0.104617225	-0.104617225	-0.20923445	-0.383563345	-0.383563345	-0.767126689	-6.695502404	-6.695502404	-13.39100481	-0.076918483	-0.076918483	-0.153836965	-0.509020286	-0.509020286	-1.018040572	-6.845744964	-6.845744964	-13.69148993	1.414923076	1.744842764	67.91630766	-0.38659	-0.38659	-18.55632	0.393372891	-0.627288285	18.88189875	0.125	0.75	24	7.76637633	7.76637633	15.53275266	0	0	0	-0.104617225	-0.104617225	-0.20923445	-0.383563345	-0.383563345	-0.767126689	-6.695502404	-6.695502404	-13.39100481	-0.076918483	-0.076918483	-0.153836965	-0.509020286	-0.509020286	-1.018040572	-6.845744964	-6.845744964	-13.69148993	7.538472624	8.775681084	361.846686	0	0	0	3.412910075	0	163.8196836	0.125	0.75	24
176	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.791649401	-0.791649401	-3.958247007	-0.562358121	-0.627288285	-2.811790605	0.111811987	0.088893622	0.559059933	-0.377477474	-0.371586141	-1.88738737	7.155967146	5.689191782	35.77983573	0.036677832	0.020603727	0.183389158	-0.547139964	-0.557853125	-2.735699819	3.264327013	1.833731663	16.32163506	1.583477311	1.96158108	44.33736471	0.106251156	-0.38659	2.975032359	0.831734915	1.455937817	23.28857763	0.263157895	0.595744681	5.6	0	0	0	0.21711496	0	1.0855748	0.111811987	0.088893622	0.559059933	-0.377477474	-0.371586141	-1.88738737	7.155967146	5.689191782	35.77983573	0.036677832	0.020603727	0.183389158	-0.547139964	-0.557853125	-2.735699819	3.264327013	1.833731663	16.32163506	8.170555925	9.588456097	228.7755659	1.204996492	0	33.73990177	4.878714994	6.965938867	136.6040198	0.263157895	0.595744681	5.6
177	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.251305158	-0.791649401	-1.759136108	-0.627288285	-0.627288285	-4.391017993	0.083267043	0.040072482	0.5828693	-0.251245695	-0.285370212	-1.758719864	5.32909074	2.564638841	37.30363518	0.17089738	0.248075485	1.196281661	-0.425989154	-0.405029111	-2.981924079	15.20986683	22.07871815	106.4690678	-0.241999615	-0.59532064	-4.83999229	-0.228422642	-0.38659	-4.568452844	-0.452309622	-0.627288285	-9.046192434	0.35	0.5	2.857142857	1.72936116	0	12.10552812	0	0	0	0.083267043	0.040072482	0.5828693	-0.251245695	-0.285370212	-1.758719864	5.32909074	2.564638841	37.30363518	0.17089738	0.248075485	1.196281661	-0.425989154	-0.405029111	-2.981924079	15.20986683	22.07871815	106.4690678	1.324964162	0	26.49928323	0.386719147	0	7.734382937	0.585097637	0	11.70195274	0.35	0.5	2.857142857
178	MELA.LivnatJerby-Arnon2018.sce.rds	30	-0.791649401	-0.791649401	-1.583298803	-0.627288285	-0.627288285	-1.254576569	-0.575614854	-0.575614854	-1.151229708	-0.48052162	-0.48052162	-0.961043241	-36.83935067	-36.83935067	-73.67870134	-0.362546585	-0.362546585	-0.725093171	-0.611134255	-0.611134255	-1.22226851	-32.26664611	-32.26664611	-64.53329221	-0.287640456	-0.59532064	-1.725842735	-0.38659	-0.38659	-2.31954	-0.627288285	-0.627288285	-3.763729708	0.142857143	0.3	3	0	0	0	0	0	0	-0.575614854	-0.575614854	-1.151229708	-0.48052162	-0.48052162	-0.961043241	-36.83935067	-36.83935067	-73.67870134	-0.362546585	-0.362546585	-0.725093171	-0.611134255	-0.611134255	-1.22226851	-32.26664611	-32.26664611	-64.53329221	1.153809674	0	6.922858047	0	0	0	0	0	0	0.142857143	0.3	3
179	MM.thisStudy.sce.rds	3	-0.286641759	-0.630640204	-14.33208795	-0.366569793	-0.366569793	-18.32848965	-0.048394125	-0.054855686	-2.419706246	-0.016849026	-0.01299036	-0.842451282	-4.210288868	-4.77244465	-210.5144434	-0.017391507	-0.020981478	-0.869575357	-0.073144701	-0.074530041	-3.65723506	-1.808716742	-2.182073683	-90.43583711	0.660937035	1.005519289	980.1696226	-0.013600849	-0.318999756	-20.17005851	-0.033247035	-0.366569793	-49.30535346	0.06377551	0.654168505	29.66	0.208038259	0	10.40191297	0	0	0	-0.048394125	-0.054855686	-2.419706246	-0.016849026	-0.01299036	-0.842451282	-4.210288868	-4.77244465	-210.5144434	-0.017391507	-0.020981478	-0.869575357	-0.073144701	-0.074530041	-3.65723506	-1.808716742	-2.182073683	-90.43583711	1.482680144	1.866091789	2198.814654	0.136884329	0	202.9994593	0.203409124	0	301.6557315	0.06377551	0.654168505	29.66
180	MM.thisStudy.sce.rds	3	0.24976495	-0.630640204	71.93230559	-0.185221154	-0.366569793	-53.34369243	0.037564162	0.036806829	10.81847857	-0.008912473	-0.010081952	-2.566792311	3.268082069	3.20219416	941.207636	0.056136207	0.057747389	16.1672275	-0.061903742	-0.061590599	-17.82827778	5.838165485	6.005728473	1681.39166	0.184194013	-0.671587088	587.5789019	0.105146971	-0.318999756	335.4188364	0.164246875	-0.366569793	523.9475306	0.420437956	0.823225806	11.07638889	0.532438325	0	153.3422376	0.110667415	0	31.8722154	0.037564162	0.036806829	10.81847857	-0.008912473	-0.010081952	-2.566792311	3.268082069	3.20219416	941.207636	0.056136207	0.057747389	16.1672275	-0.061903742	-0.061590599	-17.82827778	5.838165485	6.005728473	1681.39166	0.952215142	0	3037.566302	0.190108866	0	606.4472823	0.323929138	0	1033.333951	0.420437956	0.823225806	11.07638889
181	MM.thisStudy.sce.rds	3	-0.420958973	-0.630640204	-10.10301534	-0.31025468	-0.366569793	-7.446112325	-0.00961805	-0.018239416	-0.230833204	-0.010619382	-0.013367369	-0.25486517	-0.836770363	-1.586829229	-20.08248872	0.028150557	0.026133074	0.675613376	-0.06039259	-0.063274398	-1.449422167	2.927657963	2.717839656	70.26379111	-0.246652911	-0.671587088	-497.7455738	0.361981535	-0.318999756	730.4787371	0.525898613	-0.366569793	1061.263402	0.201680672	0.94431446	84.08333333	0.126807894	0	3.04338946	0.034366114	0	0.824786728	-0.00961805	-0.018239416	-0.230833204	-0.010619382	-0.013367369	-0.25486517	-0.836770363	-1.586829229	-20.08248872	0.028150557	0.026133074	0.675613376	-0.06039259	-0.063274398	-1.449422167	2.927657963	2.717839656	70.26379111	0.472818057	0	954.1468396	0.305225934	0	615.9459355	0.544625931	0	1099.055128	0.201680672	0.94431446	84.08333333
182	NPC.YangLiu2021.sce.rds	10	0.124592345	-0.650588601	146.146821	-0.694579215	-0.70958939	-814.7414192	0.016026195	0.014686782	18.79872618	-0.017218024	-0.013359155	-20.19674176	1.330174146	1.219002931	1560.294273	0.012333505	0.011531184	14.46720174	-0.08419133	-0.084990369	-98.75643034	1.208683522	1.130056043	1417.785771	0.842860024	1.012527219	3420.325977	-0.176202158	-0.439150276	-715.028359	0.423460906	0.449092894	1718.404356	0.520870337	0.643106181	3.459505541	0.545715342	0	640.1240958	0.01807872	0	21.20633888	0.016026195	0.014686782	18.79872618	-0.017218024	-0.013359155	-20.19674176	1.330174146	1.219002931	1560.294273	0.012333505	0.011531184	14.46720174	-0.08419133	-0.084990369	-98.75643034	1.208683522	1.130056043	1417.785771	2.629835029	2.882732176	10671.87055	0.208621772	0	846.5871508	1.364680947	1.395552909	5537.875281	0.520870337	0.643106181	3.459505541
183	NPC.YangLiu2021.sce.rds	10	-0.109493118	-0.650588601	-62.52057024	-0.675227683	-0.70958939	-385.555007	0.014680563	0.017469806	8.382601554	-0.018103179	-0.014429362	-10.33691534	1.218486741	1.449993887	695.755929	-0.020069938	-0.019278921	-11.45993439	-0.086938026	-0.086293999	-49.6416126	-1.966853888	-1.88933425	-1123.07357	0.522674383	0.721032623	348.6238132	0.174090196	-0.439150276	116.1181608	0.13742523	-0.013177619	91.66262858	0.324616259	0.27493817	1.168126095	0.380922813	0	217.5069261	0.041386306	0	23.63158078	0.014680563	0.017469806	8.382601554	-0.018103179	-0.014429362	-10.33691534	1.218486741	1.449993887	695.755929	-0.020069938	-0.019278921	-11.45993439	-0.086938026	-0.086293999	-49.6416126	-1.966853888	-1.88933425	-1123.07357	2.152582871	2.448245406	1435.772775	0.486542042	0	324.5235421	1.0201707	0.838779953	680.453857	0.324616259	0.27493817	1.168126095
184	NPC.YangLiu2021.sce.rds	10	-0.070611552	-0.650588601	-25.27893546	-0.639017699	-0.70958939	-228.7683364	0.020755299	0.02164956	7.430397201	-0.024908684	-0.0206103	-8.917308815	1.722689854	1.796913514	616.7229677	0.002014707	-0.000635683	0.721265173	-0.075775169	-0.074291743	-27.12751034	0.197441304	-0.062296907	70.68398699	0.274452881	0.475898761	1186.459806	-0.182974291	-0.439150276	-790.9978618	0.147051919	-0.70958939	635.7054463	0.385775862	0.823271758	12.07541899	0.408294831	0	146.1695496	0.084998734	0	30.42954685	0.020755299	0.02164956	7.430397201	-0.024908684	-0.0206103	-8.917308815	1.722689854	1.796913514	616.7229677	0.002014707	-0.000635683	0.721265173	-0.075775169	-0.074291743	-27.12751034	0.197441304	-0.062296907	70.68398699	1.782596738	2.082861548	7706.165698	0.203248794	0	878.6445376	1.031765383	0	4460.321751	0.385775862	0.823271758	12.07541899
185	NPC.YangLiu2021.sce.rds	10	0.02575567	-0.650588601	10.04471129	-0.674289014	-0.70958939	-262.9727154	0.054354004	0.047863062	21.19806146	-0.016527917	-0.013631966	-6.445887777	4.51138231	3.972634173	1759.439101	-0.020987367	-0.022618771	-8.18507303	-0.089485383	-0.088951431	-34.89929956	-2.056761941	-2.216639557	-802.1371569	0.017273617	-0.082444314	51.49265344	-0.037052443	-0.439150276	-110.4533338	-0.05050587	-0.70958939	-150.5579981	0.255905512	0.661709212	7.643589744	0.476135858	0	185.6929846	0.042516868	0	16.58157869	0.054354004	0.047863062	21.19806146	-0.016527917	-0.013631966	-6.445887777	4.51138231	3.972634173	1759.439101	-0.020987367	-0.022618771	-8.18507303	-0.089485383	-0.088951431	-34.89929956	-2.056761941	-2.216639557	-802.1371569	1.399258627	1.250624235	4171.189967	0.319022487	0	951.0060337	0.79382065	0	2366.379357	0.255905512	0.661709212	7.643589744
186	NPC.YangLiu2021.sce.rds	10	-0.03583948	-0.650588601	-12.47213921	-0.65399985	-0.70958939	-227.5919477	0.062312168	0.058008828	21.6846346	-0.011592356	-0.011265756	-4.034140024	5.171909977	4.814732729	1799.824672	-0.013217318	-0.011314861	-4.599626803	-0.088530002	-0.088139706	-30.80844075	-1.295297203	-1.108856358	-450.7634267	0.353049544	0.53302929	2561.021391	-0.297904457	-0.439150276	-2160.998933	0.399635283	0.423938749	2898.954347	0.391451069	0.890826477	20.84482759	0.432773829	0	150.6052925	0.066953767	0	23.29991107	0.062312168	0.058008828	21.6846346	-0.011592356	-0.011265756	-4.034140024	5.171909977	4.814732729	1799.824672	-0.013217318	-0.011314861	-4.599626803	-0.088530002	-0.088139706	-30.80844075	-1.295297203	-1.108856358	-450.7634267	1.899748858	2.168017361	13780.77822	0.112063753	0	812.910466	1.335984627	1.365256476	9691.232488	0.391451069	0.890826477	20.84482759
187	NPC.YangLiu2021.sce.rds	10	-0.067194754	-0.650588601	-54.96530867	-0.685393532	-0.70958939	-560.6519093	0.016224302	0.013418102	13.27147895	-0.021519518	-0.01708139	-17.60296569	1.346617057	1.113702495	1101.532753	-0.01969198	-0.019674898	-16.10804003	-0.088672021	-0.087822331	-72.53371317	-1.929814087	-1.928140021	-1578.587923	0.427429322	0.634071835	292.7890857	0.352164175	-0.439150276	241.2324599	0.500130428	0.551346772	342.5893431	0.493068113	0.292235495	0.837408313	0.410700204	0	335.9527667	0.029142242	0	23.83835375	0.016224302	0.013418102	13.27147895	-0.021519518	-0.01708139	-17.60296569	1.346617057	1.113702495	1101.532753	-0.01969198	-0.019674898	-16.10804003	-0.088672021	-0.087822331	-72.53371317	-1.929814087	-1.928140021	-1578.587923	2.010615509	2.318626152	1377.271624	0.627825081	0	430.0601804	1.457024099	1.518710653	998.0615077	0.493068113	0.292235495	0.837408313
188	NPC.YangLiu2021.sce.rds	10	0.155931499	-0.650588601	100.88768	-0.684313622	-0.70958939	-442.7509134	0.006464356	0.005110279	4.182438569	-0.020746222	-0.016985982	-13.42280577	0.536541578	0.424153148	347.1424012	0.006736333	0.008146103	4.358407161	-0.076010831	-0.073959095	-49.1790076	0.66016059	0.798318068	427.1239018	0.079828581	0.170247653	145.6871595	-0.173708185	-0.439150276	-317.0174375	0.243878866	-0.571158683	445.0789312	0.437753721	0.552528005	2.820710974	0.567777619	0	367.3521196	0.030442919	0	19.69656871	0.006464356	0.005110279	4.182438569	-0.020746222	-0.016985982	-13.42280577	0.536541578	0.424153148	347.1424012	0.006736333	0.008146103	4.358407161	-0.076010831	-0.073959095	-49.1790076	0.66016059	0.798318068	427.1239018	1.49249982	1.627273813	2723.812172	0.210600479	0	384.3458734	1.148386764	0.16673024	2095.805844	0.437753721	0.552528005	2.820710974
189	NPC.YangLiu2021.sce.rds	10	0.413953884	0.43877463	153.9908449	-0.664010884	-0.70958939	-247.0120487	0.040645192	0.040594078	15.12001134	-0.012740426	-0.011344198	-4.739438422	3.373550918	3.369308514	1254.960941	-4.68E-05	-0.00163587	-0.017413242	-0.079476799	-0.080025396	-29.56536923	-0.004587359	-0.160315234	-1.706497731	0.573649735	0.821389812	1794.376372	-0.113453493	-0.439150276	-354.8825248	0.158576598	-0.021778035	496.0275995	0.287037037	0.707052441	8.408602151	0.749421369	0.766894789	278.7847493	0.054896167	0	20.42137424	0.040645192	0.040594078	15.12001134	-0.012740426	-0.011344198	-4.739438422	3.373550918	3.369308514	1254.960941	-4.68E-05	-0.00163587	-0.017413242	-0.079476799	-0.080025396	-29.56536923	-0.004587359	-0.160315234	-1.706497731	2.228564095	2.597832642	6970.94849	0.258406262	0	808.2947871	1.045646064	0.828421345	3270.780889	0.287037037	0.707052441	8.408602151
190	NPC.YangLiu2021.sce.rds	10	0.14834416	-0.650588601	83.66610609	-0.697171699	-0.70958939	-393.2048383	0.024529723	0.017502635	13.83476377	-0.013367767	-0.01070053	-7.539420835	2.035967009	1.452718745	1148.285393	-0.006533566	-0.005786359	-3.684931316	-0.079768096	-0.081943182	-44.98920611	-0.640289484	-0.567063166	-361.123269	0.585938534	0.834535631	1229.884983	-0.073860203	-0.439150276	-155.0325665	0.076587738	-0.70958939	160.7576625	0.433179724	0.61717142	3.721631206	0.56243625	0	317.214045	0.014956252	0	8.435326026	0.024529723	0.017502635	13.83476377	-0.013367767	-0.01070053	-7.539420835	2.035967009	1.452718745	1148.285393	-0.006533566	-0.005786359	-3.684931316	-0.079768096	-0.081943182	-44.98920611	-0.640289484	-0.567063166	-361.123269	2.246881143	2.61742712	4716.20352	0.289819387	0	608.330894	0.946896136	0	1987.53499	0.433179724	0.61717142	3.721631206
191	NPC.YangLiu2021.sce.rds	10	0.121977343	-0.650588601	90.14125675	-0.687229419	-0.70958939	-507.862541	0.014693541	0.013091167	10.85852646	-0.022279093	-0.017253836	-16.46424978	1.219563865	1.086566869	901.2576964	0.001119903	0.00059227	0.827608115	-0.085931459	-0.085841001	-63.50334817	0.109750467	0.058042432	81.10559531	0.687682628	0.849301647	1136.739383	0.533094308	-0.439150276	881.2048914	1.02192186	1.289548961	1689.236835	0.448150394	0.500605694	2.236806495	0.543874421	0	401.9231971	0.026931042	0	19.90204015	0.014693541	0.013091167	10.85852646	-0.022279093	-0.017253836	-16.46424978	1.219563865	1.086566869	901.2576964	0.001119903	0.00059227	0.827608115	-0.085931459	-0.085841001	-63.50334817	0.109750467	0.058042432	81.10559531	2.398535627	2.639436579	3964.779392	0.771374179	0	1275.081517	2.085485897	2.407824284	3447.308187	0.448150394	0.500605694	2.236806495
192	OV.thisStudy.sce.rds	1	0.001389301	0.115014193	0.286195991	-0.190817656	-0.331041641	-39.30843715	0.000732253	-0.004561695	0.150844202	-0.011650999	-0.010313091	-2.400105742	0.062973793	-0.392305796	12.97260135	0.003961951	0.00364304	0.816161931	-0.073172315	-0.074971906	-15.07349693	0.412042917	0.378876157	84.88084083	0.448964834	0.617052056	1293.018722	-0.013185022	-0.555904153	-37.97286342	0.003947331	-0.331041641	11.36831219	0.281036835	0.797121506	13.98058252	0.67521875	0.751322272	139.0950624	0.078546856	0	16.18065229	0.000732253	-0.004561695	0.150844202	-0.011650999	-0.010313091	-2.400105742	0.062973793	-0.392305796	12.97260135	0.003961951	0.00364304	0.816161931	-0.073172315	-0.074971906	-15.07349693	0.412042917	0.378876157	84.88084083	2.464016062	2.703281908	7096.36626	0.331443008	0	954.555862	0.187645006	0	540.4176159	0.281036835	0.797121506	13.98058252
193	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.472899246	-0.242734145	-0.242734145	-0.242734145	-0.048347508	-0.048347508	-0.048347508	-0.047181411	-0.047181411	-0.047181411	-4.157885682	-4.157885682	-4.157885682	-0.067366917	-0.067366917	-0.067366917	-0.062908548	-0.062908548	-0.062908548	-6.938792468	-6.938792468	-6.938792468	0.123129218	-0.546124272	1.354421399	0.193343021	-0.242906132	2.126773234	-0.242734145	-0.242734145	-2.670075598	0.2	0.6875	11	0	0	0	0	0	0	-0.048347508	-0.048347508	-0.048347508	-0.047181411	-0.047181411	-0.047181411	-4.157885682	-4.157885682	-4.157885682	-0.067366917	-0.067366917	-0.067366917	-0.062908548	-0.062908548	-0.062908548	-6.938792468	-6.938792468	-6.938792468	0.798327516	0	8.781602677	0.159781195	0	1.75759314	0	0	0	0.2	0.6875	11
